Original_Order,handle,Progress
40155,87780,N
40156,87781,N
40157,87782,N
40158,87783,N
40159,87784,N
40160,87785,N
40161,87786,N
40162,87787,N
40163,87788,N
40164,87789,N
40166,87791,N
40167,87792,N
40168,87793,N
40169,87794,N
40170,87795,N
40171,87796,N
40173,87798,N
40174,87799,N
40175,87800,N
40176,87801,N
40177,87802,N
40178,87803,N
40179,87804,N
40180,87805,N
40181,87806,N
40182,87807,N
40183,87808,N
40184,87809,N
40185,87810,N
40186,87811,N
40187,87812,N
40189,87814,N
40190,87815,N
40192,87817,N
40193,87818,N
40194,87819,N
40195,87820,N
40196,87821,N
40197,87822,N
40199,87824,N
40200,87825,N
40201,87826,N
40202,87827,N
40204,87829,N
40205,87830,N
40206,87831,N
40207,87832,N
40208,87833,N
40209,87834,N
40210,87835,N
40211,87836,N
40212,87837,N
40213,87838,N
40214,87839,N
40215,87840,N
40216,87841,N
40218,87843,N
40219,87846,N
40220,87847,N
40221,87848,N
40222,87849,N
40223,87850,N
40224,87851,N
40226,87853,N
40227,87854,N
40228,87855,N
40229,87856,N
40230,87857,N
40231,87858,N
40232,87859,N
40233,87860,N
40234,87861,N
40236,87863,N
40237,87864,N
40238,87865,N
40239,87866,N
40240,87867,N
40241,87868,N
40242,87869,N
40244,87871,N
40246,87873,N
40247,87874,N
40248,87875,N
40249,87876,N
40251,87878,N
40252,87879,N
40253,87880,N
40255,87882,N
40256,87883,N
40257,87884,N
40258,87885,N
40260,87887,N
40262,87889,N
40263,87890,N
40264,87891,N
40265,87892,N
40266,87893,N
40267,87894,N
40268,87895,N
40269,87896,N
40270,87897,N
40272,87899,N
40273,87900,N
40274,87901,N
40275,87902,N
40276,87903,N
40278,87905,N
40279,87906,N
40280,87907,N
40281,87908,N
40283,87910,N
40284,87911,N
40285,87912,N
40286,87913,N
40288,87915,N
40289,87916,N
40290,87917,N
40291,87918,N
40292,87919,N
40293,87920,N
40294,87921,N
40295,87922,N
40297,87924,N
40298,87925,N
40299,87926,N
40302,87929,N
40303,87930,N
40304,87931,N
40305,87932,N
40307,87934,N
40308,87935,N
40309,87936,N
40312,87939,N
40314,87944,N
40315,87945,N
40317,87947,N
40318,87948,N
40319,87949,N
40325,87955,N
40326,87956,N
40329,87959,N
40330,87960,N
40331,87961,N
40332,87962,N
40333,87963,N
40334,87964,N
40341,87971,N
40343,87973,N
40345,87975,N
40346,87976,N
40347,87977,N
40348,87978,N
40349,87979,N
40350,87980,N
40351,87981,N
40353,87983,N
40354,87984,N
40355,87985,N
40357,87987,N
40358,87988,N
40359,87989,N
40360,87990,N
40362,87992,N
40364,87994,N
40365,87995,N
40368,87998,N
40369,87999,N
40370,88000,N
40371,88001,N
40372,88002,N
40373,88003,N
40375,88005,N
40376,88006,N
40377,88007,N
40378,88008,N
40379,88009,N
40380,88010,N
40383,88013,N
40384,88014,N
40385,88015,N
40386,88016,N
40388,88018,N
40389,88019,N
40390,88020,N
40392,88022,N
40393,88023,N
40394,88024,N
40395,88025,N
40396,88026,N
40400,88030,N
40402,88032,N
40404,88034,N
40406,88036,N
40407,88037,N
40408,88038,N
40409,88039,N
40413,88043,N
40415,88045,N
40416,88046,N
40417,88047,N
40418,88048,N
40419,88049,N
